,date,var_mean,var_std,var_min,var_max
1003,1971-10-02,9.709085,1.9230998,6.846594,13.560282
1004,1971-10-07,9.154543,1.7226398,6.377248,12.690745
1005,1971-10-12,8.344402,1.4559083,5.8367996,11.3605995
1006,1971-10-17,7.6959343,1.2521055,5.5230675,10.398277
1007,1971-10-22,7.1685333,1.1018687,5.1150575,9.530374
1008,1971-10-27,6.8871717,1.0064055,4.892251,8.996929
1009,1971-11-01,6.416972,0.9382027,4.41889,8.395424
1010,1971-11-06,5.300813,0.6919174,3.6728668,6.763204
1011,1971-11-11,3.978457,0.64230216,2.82872,5.1602473
1012,1971-11-16,2.8699212,0.7189208,1.6393914,4.2194986
1013,1971-11-21,2.1742692,0.8028613,0.7585866,3.5920901
1014,1971-11-26,1.2907162,1.0067153,-0.4883803,2.8584168
1015,1971-12-01,0.60568017,1.0669078,-1.1136827,2.353973
1016,1971-12-06,0.046557833,0.93735206,-1.2062341,1.7635546
1017,1971-12-11,-0.31902915,0.7786433,-1.2403762,1.3512366
1018,1971-12-16,-0.5877858,0.61323977,-1.2721826,0.8170664
1019,1971-12-21,-0.83347493,0.40575162,-1.2834975,0.099069655
1020,1971-12-26,-1.0036023,0.2762874,-1.3078935,-0.18240002
1021,1971-12-31,-1.1208624,0.1911715,-1.3342022,-0.45089787
1022,1972-01-05,-1.1893913,0.14988285,-1.4429964,-0.67462844
1023,1972-01-10,-1.2304032,0.13244207,-1.5079314,-0.7788308
1024,1972-01-15,-1.2664382,0.10587728,-1.527463,-0.9131519
1025,1972-01-20,-1.2807722,0.08936137,-1.5223936,-0.96384734
1026,1972-01-25,-1.2961175,0.07787809,-1.5065339,-0.9920809
1027,1972-01-30,-1.3097974,0.06808994,-1.5034553,-1.0303313
1028,1972-02-04,-1.318286,0.06287895,-1.4979275,-1.0781337
1029,1972-02-09,-1.3293953,0.05910762,-1.5024161,-1.1646459
1030,1972-02-14,-1.3389295,0.0568105,-1.5177612,-1.2113723
1031,1972-02-19,-1.3423773,0.054683182,-1.5254626,-1.2213618
1032,1972-02-24,-1.3478329,0.05350305,-1.5230353,-1.2199395
1033,1972-03-01,-1.3515314,0.052436043,-1.5204878,-1.219138
1034,1972-03-06,-1.3554839,0.051776785,-1.5189964,-1.2127718
1035,1972-03-11,-1.3597393,0.051198322,-1.5172446,-1.2088786
1036,1972-03-16,-1.3630064,0.0505888,-1.5159818,-1.2080454
1037,1972-03-21,-1.3645346,0.052929275,-1.5168803,-1.1985853
1038,1972-03-26,-1.3693473,0.053004205,-1.5160363,-1.1935436
1039,1972-03-31,-1.3730993,0.053362384,-1.5153735,-1.1930989
1040,1972-04-05,-1.375388,0.053588744,-1.5129645,-1.193528
1041,1972-04-10,-1.3770063,0.053148463,-1.5105938,-1.1984317
1042,1972-04-15,-1.3800169,0.05261163,-1.5119584,-1.2029936
1043,1972-04-20,-1.3821898,0.05259559,-1.5130521,-1.2076646
1044,1972-04-25,-1.3852819,0.05219811,-1.5197452,-1.2077595
1045,1972-04-30,-1.3857673,0.052749142,-1.5203617,-1.1962609
1046,1972-05-05,-1.3820949,0.055472333,-1.5215569,-1.1735328
1047,1972-05-10,-1.3770874,0.05899004,-1.5197622,-1.1441759
1048,1972-05-15,-1.3742609,0.06527538,-1.5195409,-1.1097041
1049,1972-05-20,-1.3634522,0.07042973,-1.5118138,-1.0699441
1050,1972-05-25,-1.375397,0.08214587,-1.5292362,-1.0371523
1051,1972-05-30,-1.3971312,0.10642695,-1.6328855,-1.0125438
1052,1972-06-04,-1.3737749,0.15081275,-1.8049368,-0.21421377
1053,1972-06-09,-1.2781141,0.39543262,-1.61038,1.7464254
1054,1972-06-14,-0.91846,1.0481818,-1.6675893,3.1650128
1055,1972-06-19,-0.46452218,1.413134,-1.503237,3.951225
1056,1972-06-24,0.8077114,1.6841038,-1.6270776,5.454058
1057,1972-06-29,3.408587,2.1065168,-1.3367503,8.765801
1058,1972-07-04,4.4707813,1.6973907,-0.11496156,8.427386
1059,1972-07-09,6.111754,2.0118952,0.99457985,9.313456
1060,1972-07-14,7.421962,2.3957205,2.2088904,11.178379
1061,1972-07-19,7.6762786,2.3451972,3.0843313,11.464127
1062,1972-07-24,8.884614,2.706269,3.5942514,12.990025
1063,1972-07-29,9.830811,2.740088,4.326032,13.627168
1064,1972-08-03,10.221221,2.8865612,4.5821857,14.529138
1065,1972-08-08,9.96566,2.7269404,5.187527,14.51194
1066,1972-08-13,10.449296,2.7085934,5.8182845,14.683665
1067,1972-08-18,11.285112,2.6777973,6.1974697,15.272327
1068,1972-08-23,11.563181,2.8221357,6.3600945,15.990012
1069,1972-08-28,11.661985,2.8558514,6.556758,16.317839
1070,1972-09-02,11.428096,2.9034472,6.6965995,16.421316
1071,1972-09-07,11.334982,2.7408757,6.8257375,16.120796
1072,1972-09-12,11.062765,2.5761366,6.850407,15.622815
1073,1972-09-17,10.572032,2.38465,6.800037,14.9112215
1074,1972-09-22,9.960471,2.0945082,6.788815,13.976399
1075,1972-09-27,9.239174,1.816216,6.611433,12.834977
1076,1972-10-02,8.554591,1.5084223,6.3477364,11.6082325
1077,1972-10-07,8.065389,1.3469311,6.0064406,10.8898945
1078,1972-10-12,7.01605,1.0658345,5.2739325,9.50374
1079,1972-10-17,6.0449266,0.8238745,4.6246986,8.108312
1080,1972-10-22,4.964443,0.63586015,3.8131516,6.5691104
1081,1972-10-27,4.2463465,0.5672837,3.1974332,5.3808937
1082,1972-11-01,3.5450454,0.60056967,2.3590589,4.6184883
1083,1972-11-06,2.7957397,0.66921145,1.4033638,3.8473735
1084,1972-11-11,1.9924561,0.772505,0.5235739,3.2374399
1085,1972-11-16,1.2695292,0.8996423,-0.2913775,2.7024665
1086,1972-11-21,0.545303,0.95901006,-1.0166098,2.1001992
1087,1972-11-26,0.033279575,0.8895004,-1.1760387,1.7288314
1088,1972-12-01,-0.35055965,0.7367401,-1.2375901,1.2792206
1089,1972-12-06,-0.6909584,0.5091279,-1.2925543,0.59503055
1090,1972-12-11,-0.89436275,0.35453615,-1.3205111,0.16141908
1091,1972-12-16,-1.0291704,0.25256586,-1.3780767,-0.13559715
1092,1972-12-21,-1.1020447,0.1947272,-1.4027103,-0.42343667
1093,1972-12-26,-1.1456645,0.16552833,-1.4131811,-0.5652959
1094,1972-12-31,-1.1861236,0.13571802,-1.4115553,-0.71128917
1095,1973-01-05,-1.2170659,0.11256558,-1.4200361,-0.876163
1096,1973-01-10,-1.247817,0.0889051,-1.4246503,-0.9345299
1097,1973-01-15,-1.2682768,0.08033242,-1.4397045,-0.95603436
1098,1973-01-20,-1.276932,0.07432896,-1.4375321,-0.97825336
1099,1973-01-25,-1.2813145,0.07120616,-1.4400147,-1.0338527
1100,1973-01-30,-1.2924485,0.06552888,-1.4422317,-1.0767593
1101,1973-02-04,-1.2977533,0.06271763,-1.4479793,-1.0803524
1102,1973-02-09,-1.3040648,0.061723955,-1.4516499,-1.0751271
1103,1973-02-14,-1.3090043,0.06377928,-1.4537468,-1.0821172
1104,1973-02-19,-1.3178797,0.059947506,-1.4610447,-1.1288235
1105,1973-02-24,-1.3290625,0.05459644,-1.4667208,-1.1677028
1106,1973-03-01,-1.337283,0.051843666,-1.4709496,-1.1991988
1107,1973-03-06,-1.3392224,0.0514583,-1.4724369,-1.1982639
1108,1973-03-11,-1.3381326,0.056031357,-1.470075,-1.1730037
1109,1973-03-16,-1.3431022,0.054269325,-1.4770999,-1.1938663
1110,1973-03-21,-1.3503071,0.05235277,-1.48519,-1.1873604
1111,1973-03-26,-1.3569661,0.05212742,-1.4858472,-1.1829721
1112,1973-03-31,-1.3607278,0.053258356,-1.4882888,-1.1758484
1113,1973-04-05,-1.3614466,0.054253772,-1.490451,-1.1619791
1114,1973-04-10,-1.3600868,0.057169326,-1.4856235,-1.1407343
1115,1973-04-15,-1.3614467,0.060156435,-1.482449,-1.1266655
1116,1973-04-20,-1.3623439,0.0628814,-1.4831606,-1.1080621
1117,1973-04-25,-1.3594574,0.06570637,-1.4877757,-1.084523
1118,1973-04-30,-1.3545986,0.068889976,-1.4873567,-1.0647974
1119,1973-05-05,-1.3483242,0.074046284,-1.4848969,-1.0348464
1120,1973-05-10,-1.3434689,0.08088154,-1.4813734,-1.0006456
1121,1973-05-15,-1.3316705,0.08927926,-1.4833246,-0.9716563
1122,1973-05-20,-1.3179141,0.09913479,-1.480935,-0.93403596
1123,1973-05-25,-1.3167921,0.10593249,-1.4965043,-0.9026951
1124,1973-05-30,-1.3099428,0.111380525,-1.4930267,-0.8849495
1125,1973-06-04,-1.2914495,0.112513855,-1.4862167,-0.865655
1126,1973-06-09,-1.3108652,0.13634977,-1.7152752,-0.46775666
1127,1973-06-14,-1.2942773,0.32127866,-1.6851102,0.6619307
1128,1973-06-19,-1.1392007,0.7578615,-1.6773667,2.3999085
1129,1973-06-24,-0.17856626,1.4953374,-1.6381562,4.924599
1130,1973-06-29,2.6320984,2.1443546,-1.3213633,7.165501
1131,1973-07-04,5.0720744,2.5792897,-0.41386762,9.359354
1132,1973-07-09,6.0379477,2.642723,0.73006725,10.455634
1133,1973-07-14,6.496657,2.4677825,1.7020748,10.974477
1134,1973-07-19,6.8538847,2.4446812,2.3672793,11.465486
1135,1973-07-24,8.857714,2.9451644,3.0152757,13.746377
1136,1973-07-29,9.094264,3.0464709,3.4817445,14.3345175
1137,1973-08-03,9.607382,2.9590929,3.8641064,14.250214
1138,1973-08-08,11.433052,3.4238336,4.5565276,16.396973
1139,1973-08-13,12.006042,3.6295664,4.894897,17.394922
1140,1973-08-18,12.339815,3.5941424,4.956132,17.670807
1141,1973-08-23,12.198198,3.5392551,5.0530033,17.631147
1142,1973-08-28,11.641001,3.4095602,5.3834686,17.225266
1143,1973-09-02,12.013426,3.4234593,5.549709,17.631342
1144,1973-09-07,11.699161,3.3680656,5.7717843,17.6331
1145,1973-09-12,10.755658,3.0124612,6.3208714,16.316713
1146,1973-09-17,10.222082,2.582878,6.2886605,14.9659605
1147,1973-09-22,9.54435,2.2078724,5.9061255,13.698244
1148,1973-09-27,9.148224,1.9205726,5.4972606,12.774193
1149,1973-10-02,8.884638,1.7964582,5.2716866,12.271977
1150,1973-10-07,8.551941,1.6604339,5.329346,11.68801
1151,1973-10-12,8.292814,1.5330646,5.4044895,11.230553
1152,1973-10-17,7.7920427,1.380888,5.322114,10.569552
1153,1973-10-22,6.82221,1.0976954,4.8190084,9.205897
1154,1973-10-27,6.24957,0.96073234,4.562939,8.370368
1155,1973-11-01,5.4527774,0.80046725,4.175651,7.2750745
1156,1973-11-06,4.534892,0.70536506,3.2494533,6.175001
1157,1973-11-11,3.1610942,0.81233793,1.6200567,4.532712
1158,1973-11-16,2.1193671,0.9546812,0.25424263,3.6609993
1159,1973-11-21,1.3308156,1.0011487,-0.58095443,2.931877
1160,1973-11-26,0.7735859,1.0061872,-1.0069906,2.4267178
1161,1973-12-01,0.15086225,0.9092247,-1.1866286,2.0000908
1162,1973-12-06,-0.36191005,0.71671826,-1.2403731,1.4140505
1163,1973-12-11,-0.7312841,0.4828705,-1.2664882,0.87474376
1164,1973-12-16,-0.9000807,0.3722401,-1.2817254,0.2753037
1165,1973-12-21,-1.0344349,0.2583089,-1.3493167,-0.37640864
1166,1973-12-26,-1.1509402,0.17370613,-1.3830225,-0.6522015
1167,1973-12-31,-1.1978103,0.15448385,-1.4151354,-0.7450859
1168,1974-01-05,-1.2400297,0.13492952,-1.4572473,-0.84180796
1169,1974-01-10,-1.2595565,0.12082349,-1.4777688,-0.9227674
1170,1974-01-15,-1.2756401,0.109423496,-1.4782606,-0.9952536
1171,1974-01-20,-1.2971811,0.09442069,-1.4819285,-1.0490531
1172,1974-01-25,-1.3098304,0.08129649,-1.497288,-1.0933179
1173,1974-01-30,-1.3257406,0.0721335,-1.5167427,-1.1070485
1174,1974-02-04,-1.3348193,0.06680198,-1.5059093,-1.1105754
1175,1974-02-09,-1.3415596,0.063831516,-1.4977758,-1.1302545
1176,1974-02-14,-1.3450981,0.059872646,-1.4938312,-1.1477064
1177,1974-02-19,-1.3517485,0.055635713,-1.4849669,-1.1469991
1178,1974-02-24,-1.3541075,0.049727894,-1.4850204,-1.174271
1179,1974-03-01,-1.3591144,0.050257426,-1.4920182,-1.148074
1180,1974-03-06,-1.3605235,0.049567983,-1.4840332,-1.1569452
1181,1974-03-11,-1.3632866,0.047581904,-1.4897228,-1.1579634
1182,1974-03-16,-1.3678069,0.04957191,-1.4912648,-1.1159914
1183,1974-03-21,-1.3722329,0.049674913,-1.4966147,-1.1019877
1184,1974-03-26,-1.3741376,0.048603743,-1.4977357,-1.1260585
1185,1974-03-31,-1.3735809,0.048512604,-1.4923531,-1.1403675
1186,1974-04-05,-1.3743713,0.04967779,-1.4938015,-1.1222545
1187,1974-04-10,-1.3764789,0.05059167,-1.4932576,-1.1144148
1188,1974-04-15,-1.3794692,0.050391216,-1.4924455,-1.1334687
1189,1974-04-20,-1.3817415,0.05017916,-1.4931098,-1.1425864
1190,1974-04-25,-1.3817025,0.049369168,-1.4935688,-1.1876017
1191,1974-04-30,-1.3787258,0.05214165,-1.4981636,-1.1832834
1192,1974-05-05,-1.375562,0.055967335,-1.4996456,-1.1566268
1193,1974-05-10,-1.3752036,0.064803354,-1.520197,-1.123134
1194,1974-05-15,-1.3662294,0.07251926,-1.5310354,-1.0925419
1195,1974-05-20,-1.3610811,0.121089265,-1.7819235,-0.48760656
1196,1974-05-25,-1.3419412,0.17051847,-1.6545019,-0.061714116
1197,1974-05-30,-1.0869595,0.7173228,-1.7427775,2.0887039
1198,1974-06-04,-0.70847976,1.5000386,-1.596577,4.143579
1199,1974-06-09,0.09520283,1.6526301,-1.5101436,5.908739
1200,1974-06-14,2.3857067,1.9525627,-0.6656466,7.790579
1201,1974-06-19,4.2549257,2.2146735,0.46022806,9.624994
1202,1974-06-24,5.2987914,2.1383348,1.3492647,10.512925
1203,1974-06-29,7.099089,2.5638766,1.8557135,12.083085
1204,1974-07-04,8.370751,2.7908728,2.300107,13.518944
1205,1974-07-09,9.694953,3.1550698,2.8925948,14.442854
1206,1974-07-14,9.22084,2.814151,3.5773168,13.918813
1207,1974-07-19,10.092369,3.0355685,4.163415,14.699606
1208,1974-07-24,10.667931,3.1365197,4.7808957,15.389183
1209,1974-07-29,11.55597,3.293119,5.2464447,16.417002
1210,1974-08-03,12.273626,3.4916759,5.627219,17.333023
1211,1974-08-08,12.3588915,3.355728,6.14396,17.49514
1212,1974-08-13,12.874697,3.3719084,6.30926,18.067034
1213,1974-08-18,12.667597,3.3950236,6.6289196,18.032722
1214,1974-08-23,12.684539,3.3086023,6.8205543,18.14925
1215,1974-08-28,12.240564,3.0788217,6.9184613,17.727047
1216,1974-09-02,11.809774,2.8303947,7.2335415,16.876123
1217,1974-09-07,11.474241,2.4820333,7.590422,15.961159
1218,1974-09-12,11.189967,2.334948,7.4530873,15.440495
1219,1974-09-17,10.641406,2.0637763,7.378953,14.590599
1220,1974-09-22,9.966324,1.7794069,6.9920473,13.51026
1221,1974-09-27,9.3042555,1.5108906,6.4868135,12.3838415
1222,1974-10-02,8.467404,1.2750841,5.9701314,11.26684
1223,1974-10-07,7.3726134,1.0100244,5.4631863,9.658939
1224,1974-10-12,6.546739,0.889579,4.8616605,8.501218
1225,1974-10-17,5.6510496,0.8227809,4.2785654,7.3137703
1226,1974-10-22,4.5324087,0.76364297,3.2802284,5.939632
1227,1974-10-27,3.7577224,0.79779935,2.3729954,5.2595057
1228,1974-11-01,3.021709,0.81560856,1.5394325,4.4513326
1229,1974-11-06,2.513067,0.84260255,0.9896988,4.0122733
1230,1974-11-11,2.200571,0.85288864,0.7060778,3.7423167
1231,1974-11-16,1.7439806,0.8930989,0.21243851,3.4321947
1232,1974-11-21,1.0684034,1.0130894,-0.6383925,3.0951433
1233,1974-11-26,0.26535946,1.016241,-1.1521372,2.494346
1234,1974-12-01,-0.238,0.83429277,-1.2344878,1.9027894
1235,1974-12-06,-0.60129344,0.5988904,-1.2702945,1.2159735
1236,1974-12-11,-0.83015764,0.4303301,-1.2921242,0.6369263
1237,1974-12-16,-0.95743656,0.32467943,-1.3539538,0.15496904
1238,1974-12-21,-1.0718151,0.22148296,-1.4335622,-0.377824
1239,1974-12-26,-1.1164904,0.18625562,-1.4343476,-0.54121536
1240,1974-12-31,-1.1583614,0.14114392,-1.3986865,-0.7233272
1241,1975-01-05,-1.1988552,0.11639724,-1.4274156,-0.7784098
1242,1975-01-10,-1.2320591,0.1011133,-1.4508506,-0.87673557
1243,1975-01-15,-1.2345642,0.100785874,-1.4140666,-0.8407048
1244,1975-01-20,-1.2676033,0.08225282,-1.4437476,-0.9992013
1245,1975-01-25,-1.2941749,0.066712886,-1.4572673,-1.0828518
1246,1975-01-30,-1.306247,0.06374375,-1.4718826,-1.0970138
1247,1975-02-04,-1.3159682,0.061096117,-1.4784707,-1.1112945
1248,1975-02-09,-1.3252805,0.058634352,-1.48753,-1.143436
1249,1975-02-14,-1.3296978,0.05641534,-1.4942695,-1.1787022
1250,1975-02-19,-1.3361336,0.053866256,-1.4950317,-1.2055539
1251,1975-02-24,-1.3387806,0.05267016,-1.495461,-1.206156
1252,1975-03-01,-1.3384286,0.05194891,-1.4934069,-1.205787
1253,1975-03-06,-1.3451456,0.051676605,-1.4927691,-1.1989657
1254,1975-03-11,-1.3498123,0.05116774,-1.491442,-1.1939225
1255,1975-03-16,-1.3518425,0.050816737,-1.4900836,-1.1872064
1256,1975-03-21,-1.3537283,0.051348586,-1.4872327,-1.1822593
1257,1975-03-26,-1.3558118,0.05126961,-1.4867641,-1.1769108
1258,1975-03-31,-1.3596908,0.052269284,-1.4844698,-1.1718955
1259,1975-04-05,-1.3632879,0.0536072,-1.4892992,-1.1726992
1260,1975-04-10,-1.3644953,0.05409865,-1.4883989,-1.1711552
1261,1975-04-15,-1.3666184,0.054769758,-1.4890332,-1.1661242
1262,1975-04-20,-1.3626659,0.05554306,-1.4842607,-1.1617067
1263,1975-04-25,-1.3660389,0.061304066,-1.568613,-1.1183326
1264,1975-04-30,-1.3669058,0.060033917,-1.4961778,-1.1357989
1265,1975-05-05,-1.3950208,0.07628469,-1.5238417,-1.1163647
1266,1975-05-10,-1.3973339,0.1311834,-1.7755685,-0.6538221
1267,1975-05-15,-1.3240013,0.12894621,-1.550974,-0.26991856
1268,1975-05-20,-1.3191898,0.20999974,-1.7189713,0.35997757
1269,1975-05-25,-1.3084698,0.399574,-1.6252793,1.7192147
1270,1975-05-30,-1.2186735,0.71653324,-1.7272466,2.8087316
1271,1975-06-04,-0.59897023,1.2093424,-1.6690515,3.659403
1272,1975-06-09,1.1778798,2.0512383,-1.6730208,5.90528
1273,1975-06-14,3.7056873,2.7001731,-1.7788433,8.453137
1274,1975-06-19,4.4946823,2.055257,-0.2419266,8.218988
1275,1975-06-24,5.9013853,2.3486693,0.9607755,10.152715
1276,1975-06-29,7.3868914,2.6843758,1.7817649,11.9250145
1277,1975-07-04,8.606718,3.0554438,2.2168863,13.505286
1278,1975-07-09,9.5874405,3.2628348,2.8573177,14.267262
1279,1975-07-14,9.135462,2.8727524,3.6109984,13.3977995
1280,1975-07-19,10.620932,3.238955,4.4455094,15.364351
1281,1975-07-24,10.54926,3.2419112,4.8999615,15.315389
1282,1975-07-29,10.669774,3.19599,5.4500723,15.6989765
1283,1975-08-03,12.735285,3.6166873,5.8098907,17.9619
1284,1975-08-08,12.607081,3.46046,6.2191544,17.927961
1285,1975-08-13,12.766024,3.364577,6.647908,17.998528
1286,1975-08-18,12.827173,3.350039,6.813517,18.264563
1287,1975-08-23,12.410971,3.1755834,7.3230944,17.764986
1288,1975-08-28,12.60524,3.1490726,7.521096,17.889936
1289,1975-09-02,12.503424,2.9801607,7.7023473,17.560701
1290,1975-09-07,11.850229,2.7148714,7.8286676,16.623789
1291,1975-09-12,11.305776,2.3359432,7.765111,15.540504
1292,1975-09-17,10.765495,2.0336578,7.6486435,14.594644
1293,1975-09-22,10.593404,1.8854356,7.3535023,14.120666
1294,1975-09-27,10.07427,1.7244161,6.957721,13.384475
1295,1975-10-02,9.75138,1.608004,6.7868705,12.832663
1296,1975-10-07,8.7842045,1.3752822,6.286597,11.57418
1297,1975-10-12,7.9353914,1.1281636,5.7817106,10.285852
1298,1975-10-17,7.406621,1.0181205,5.259213,9.572868
1299,1975-10-22,6.7976503,0.833207,4.8737645,8.536983
1300,1975-10-27,6.099547,0.7073005,4.1891623,7.485231
1301,1975-11-01,5.2225327,0.6228709,3.7504666,6.4132853
1302,1975-11-06,4.434394,0.5876293,3.1303034,5.5984635
1303,1975-11-11,3.8097253,0.6350732,2.6061416,5.0191317
1304,1975-11-16,2.8556838,0.7893539,1.416902,4.236495
1305,1975-11-21,2.0998173,0.8805319,0.4881199,3.6086245
1306,1975-11-26,0.8927172,1.0996002,-0.8755049,2.927082
1307,1975-12-01,0.03383081,0.95462227,-1.1961379,2.2017403
1308,1975-12-06,-0.4100646,0.73346174,-1.2552823,1.352811
1309,1975-12-11,-0.7755631,0.4796421,-1.2941582,0.4916542
1310,1975-12-16,-0.98921853,0.31567854,-1.3291847,-0.057486326
1311,1975-12-21,-1.0855864,0.24955632,-1.4366031,-0.26454014
1312,1975-12-26,-1.1709607,0.16646437,-1.4438689,-0.5606388
1313,1975-12-31,-1.2171066,0.129515,-1.4915034,-0.7071445
1314,1976-01-05,-1.2408618,0.10977599,-1.4848707,-0.8505346
1315,1976-01-10,-1.2784123,0.0859249,-1.4832611,-0.968293
1316,1976-01-15,-1.2927974,0.07926773,-1.4908391,-0.99305195
1317,1976-01-20,-1.304317,0.07374963,-1.4952033,-1.0123776
1318,1976-01-25,-1.3170696,0.06563627,-1.48917,-1.0518308
1319,1976-01-30,-1.3272848,0.05824058,-1.488394,-1.0982511
1320,1976-02-04,-1.3354955,0.054096997,-1.493337,-1.1513429
1321,1976-02-09,-1.3426586,0.051072698,-1.495146,-1.1909919
1322,1976-02-14,-1.3413279,0.055444766,-1.4937694,-1.1667825
1323,1976-02-19,-1.3500125,0.049561333,-1.5025432,-1.1974211
1324,1976-02-24,-1.3558575,0.04878425,-1.505432,-1.2100022
1325,1976-03-01,-1.3597343,0.0473212,-1.5071598,-1.241481
1326,1976-03-06,-1.3643774,0.045847464,-1.5069362,-1.2426339
1327,1976-03-11,-1.3684824,0.045336768,-1.505599,-1.2353165
1328,1976-03-16,-1.370661,0.045086242,-1.5039433,-1.2288687
1329,1976-03-21,-1.3706366,0.0458905,-1.498299,-1.2158625
1330,1976-03-26,-1.3734509,0.048182823,-1.4974957,-1.2039813
1331,1976-03-31,-1.3770746,0.048698686,-1.4990525,-1.1903551
1332,1976-04-05,-1.376938,0.05299997,-1.5114454,-1.1701379
1333,1976-04-10,-1.3767376,0.057073005,-1.5193639,-1.1497135
1334,1976-04-15,-1.3718456,0.061872005,-1.5091722,-1.1227114
1335,1976-04-20,-1.3703516,0.06856188,-1.5097188,-1.0850171
1336,1976-04-25,-1.3666639,0.07535,-1.5127416,-1.0487967
1337,1976-04-30,-1.3593483,0.08045542,-1.5097783,-1.014612
1338,1976-05-05,-1.3557262,0.08768781,-1.5040256,-0.98046756
1339,1976-05-10,-1.3467811,0.093149215,-1.4999506,-0.9601429
1340,1976-05-15,-1.3360598,0.10122947,-1.5759323,-0.9325523
1341,1976-05-20,-1.3289567,0.10581146,-1.5767361,-0.9189841
1342,1976-05-25,-1.2907832,0.16569817,-1.5095539,-0.05010045
1343,1976-05-30,-1.279906,0.3542333,-1.5639086,1.8827193
1344,1976-06-04,-1.2171576,0.6259783,-1.6981013,3.2537796
1345,1976-06-09,-0.74858356,1.2733874,-1.6435415,6.078171
1346,1976-06-14,0.8805488,1.868376,-1.6136111,6.1372085
1347,1976-06-19,2.6135578,2.299227,-1.2367183,7.3591022
1348,1976-06-24,5.0439005,2.8466282,-0.29018262,10.258219
1349,1976-06-29,5.536457,2.5848901,0.4866148,10.231319
1350,1976-07-04,7.3571496,2.9566393,1.2138451,12.298527
1351,1976-07-09,8.787893,3.3520424,1.9738076,14.043369
1352,1976-07-14,8.031151,3.045313,2.8579996,13.090158
1353,1976-07-19,8.974723,3.1868732,3.579245,14.105492
1354,1976-07-24,9.3554,3.2215233,4.126068,14.571716
1355,1976-07-29,10.513404,3.2501073,4.721436,15.47251
1356,1976-08-03,11.056076,3.3494918,5.1170745,16.334066
1357,1976-08-08,11.330102,3.324278,5.4453545,16.6335
1358,1976-08-13,12.019669,3.3887699,5.861567,17.43086
1359,1976-08-18,11.879506,3.2600107,6.2574244,17.309986
1360,1976-08-23,12.474566,3.3968728,6.477435,17.93376
1361,1976-08-28,12.499239,3.321369,6.802659,17.962969
1362,1976-09-02,11.808355,3.142057,6.8625116,17.257019
1363,1976-09-07,11.346563,2.7562912,7.0016203,16.222725
1364,1976-09-12,11.23485,2.5712852,6.998633,15.750933
1365,1976-09-17,10.789864,2.431787,6.934116,15.214391
1366,1976-09-22,10.436174,2.2568588,6.9168005,14.597973
1367,1976-09-27,9.632724,1.9792948,6.655433,13.428431
1368,1976-10-02,8.863376,1.6450429,6.439289,12.142265
1369,1976-10-07,8.325027,1.4672508,6.078804,11.310916
1370,1976-10-12,7.66521,1.2603942,5.671067,10.27962
1371,1976-10-17,6.9066772,1.0586411,5.2054806,9.199778
1372,1976-10-22,5.7211595,0.81235385,4.383443,7.560299
1373,1976-10-27,4.589059,0.6648215,3.5149698,5.9322386
1374,1976-11-01,3.7411685,0.6462199,2.5650399,4.9485617
1375,1976-11-06,2.925638,0.6467471,1.5999956,4.037609
1376,1976-11-11,2.0487783,0.868851,0.27073738,3.2488148
1377,1976-11-16,1.1929519,1.0206809,-0.801554,2.7639542
1378,1976-11-21,0.5650417,1.0126778,-1.1517627,2.185219
1379,1976-11-26,0.13409106,0.9631176,-1.2358052,1.763369
1380,1976-12-01,-0.39686868,0.7085399,-1.2654204,1.448006
1381,1976-12-06,-0.7648838,0.45530388,-1.3078924,0.36111093
1382,1976-12-11,-0.95588744,0.3123297,-1.3373998,-0.09682868
1383,1976-12-16,-1.1173283,0.20439067,-1.4256521,-0.46558526
1384,1976-12-21,-1.2006475,0.159277,-1.4593731,-0.72770685
1385,1976-12-26,-1.2415117,0.13385987,-1.4876909,-0.86443454
1386,1976-12-31,-1.2640045,0.11619938,-1.4907687,-0.9780678
1387,1977-01-05,-1.2951075,0.09728358,-1.5081414,-0.99422985
1388,1977-01-10,-1.3094832,0.088901564,-1.515902,-1.0655369
1389,1977-01-15,-1.317627,0.0827913,-1.5088191,-1.0983878
1390,1977-01-20,-1.3271176,0.07810695,-1.5120419,-1.1173934
1391,1977-01-25,-1.3322084,0.07536129,-1.5162126,-1.1332823
1392,1977-01-30,-1.3383188,0.06788043,-1.510848,-1.167665
1393,1977-02-04,-1.345499,0.06731945,-1.5198282,-1.1547744
1394,1977-02-09,-1.3466222,0.06496296,-1.5178626,-1.1541417
1395,1977-02-14,-1.3498424,0.061239917,-1.5174917,-1.1720269
1396,1977-02-19,-1.3532661,0.060790658,-1.5161439,-1.1262729
1397,1977-02-24,-1.3594658,0.056242377,-1.5187523,-1.1521586
1398,1977-03-01,-1.3654587,0.051871575,-1.5194871,-1.1778542
1399,1977-03-06,-1.3670335,0.05088549,-1.5188701,-1.1695195
1400,1977-03-11,-1.3663156,0.049590643,-1.5119243,-1.1967083
1401,1977-03-16,-1.3701067,0.04664658,-1.5073152,-1.2269443
1402,1977-03-21,-1.372056,0.047265936,-1.5112741,-1.2163936
1403,1977-03-26,-1.3766148,0.046537165,-1.5103528,-1.2256473
1404,1977-03-31,-1.3783976,0.046574317,-1.509317,-1.2345408
1405,1977-04-05,-1.3762629,0.0492571,-1.513978,-1.2070681
